town_code,town,lat,long,district,district_lat,district_long,region,regional_city,region_lat,region_long,population_density,area,population,distance_town_district,drive_town_district,distance_town_region,drive_town_region
520080,Brezovec,48.9354238,22.3863111,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,12.4,"3,427,133",43,28.8,31,132.8,129
520136,Čukalovce,49.1031628,22.1672168,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,17.78,"9,029,340",161,14.1,16,106.5,118
520161,Dlhé nad Cirochou,48.96191,22.0629114,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,73.06,"26,301,042",1922,8,11,85,92
520179,Dúbrava - Snina,48.876588,22.3573192,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,23.1,"9,479,177",219,29,33,124.1,119
520209,Hostovice,49.1191338,22.1441848,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,9.42,"29,042,863",274,16.3,18,104.6,112
520217,Hrabová Roztoka,48.8790718,22.3007081,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,7.92,"7,451,528",59,34.5,39,129.6,126
520284,Jalová,49.0399069,22.2339306,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,22.78,"2,787,084",64,12.8,15,105,116
520322,Kalná Roztoka,48.9683462,22.3150124,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,23.7,"22,785,089",540,15,17,107.2,117
520365,Klenová,48.9428811,22.3327869,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,25.14,"20,010,029",503,18.1,20,110.3,121
520381,Kolbasov,49.0071277,22.3821503,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,4.26,"15,965,413",68,25.7,28,117.9,128
520390,Kolonica,48.9577718,22.2573179,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,20.16,"27,180,710",548,13.3,15,105.5,116
520438,Ladomirov,48.9275986,22.3037043,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,16.66,"15,245,293",254,18.6,21,110.8,122
520489,Michajlov,48.9104848,22.3452075,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,17.87,"4,673,127",84,25.9,28,131.4,128
520551,Nová Sedlica,49.0437476,22.5127253,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,7.79,"32,808,139",256,44.5,48,136.7,149
520594,Osadné,49.1401269,22.1510929,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,5.83,"26,522,656",155,18.9,21,107.2,115
520632,Parihuzovce,49.1106301,22.1932412,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,2.15,"9,520,001",21,15.9,18,108.2,119
520641,Pčoliné,49.0665715,22.1702247,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,16.4,"33,439,564",549,9.6,10,102,112
520659,Pichne,49.0359413,22.1213129,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,33.79,"16,927,280",572,6.7,10,95.7,102
520675,Príslop,49.04385345,22.3148668,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,8.01,"6,182,614",50,18.8,21,111.1,121
520730,Runina,49.0725033,22.4028672,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,3.47,"22,198,318",77,31.7,36,124,137
520748,Ruská Volová,48.944782,22.3658045,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,7.35,"13,068,368",96,22.8,25,115,126
520764,Ruský Potok,49.0275768,22.4071355,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,10.4,"12,884,811",134,31.4,35,123.7,135
520870,Šmigovec,48.8923259,22.3178254,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,11.02,"7,125,392",79,32.5,36,127.6,123
520802,Snina,48.9900623,22.1556248,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,331.36,"58,610,026",19421,0,0,93,102
520829,Stakčín,49.0039415,22.2336337,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,14.45,"167,747,303",2425,7.5,9,99.7,110
520811,Stakčínska Roztoka,49.0026841,22.2837788,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,19.8,"15,153,513",300,11.6,14,103.9,115
520845,Strihovce,48.8962548,22.278677,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,11.01,"13,216,108",146,35.7,40,130.8,127
520888,Topoľa,49.043183,22.3552084,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,5.57,"26,384,069",147,24.7,28,116.9,128
520918,Ubľa,48.8991109,22.3899976,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,26.67,"29,003,501",774,25,28,127.8,124
520934,Ulič,48.9620263,22.4244636,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,33.29,"25,146,209",837,32.4,35,124.6,136
520942,Uličské Krivé,48.9922803,22.4374492,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,12.7,"19,092,993",243,36,39,128.3,139
521051,Zboj,49.0285523,22.4826549,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,5.8,"50,541,738",293,41.6,45,133.8,145
521108,Zemplínske Hámre,48.9495058,22.1557086,Snina,48.9900623,22.1556248,Prešovský kraj,Prešov,48.9975724,21.2401811,150.55,"8,445,482",1272,5.4,12,93.6,103
522309,Baškovce - Sobrance,48.7867897,22.20037994,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,38.22,"6,214,218",238,6.1,8,85.9,94
522317,Beňatina,48.8091398,22.3254283,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,9.68,"18,638,432",181,16.2,17,96.3,103
522325,Bežovce,48.6315482,22.1536951,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,33.43,"29,507,136",987,17.6,19,90,96
522333,Blatná Polianka,48.6833333,22.1,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,16.52,"9,986,205",165,12.2,14,82.6,91
522341,Blatné Remety,48.7083688,22.1046309,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,111.1,"6,228,847",692,9.8,11,80.2,88
522350,Blatné Revištia,48.737883,22.0787463,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,36.18,"5,155,413",187,9.1,10,76.1,83
522384,Bunkovce,48.7236079,22.1186035,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,46.92,"7,789,590",366,7.4,7,82.2,87
522503,Choňkovce,48.7794862,22.2409193,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,27.97,"18,322,453",513,7.5,8,87.5,94
522422,Fekišovce,48.772528,22.0861297,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,63.92,"4,755,887",304,8.2,8,73.5,80
522457,Hlivištia,48.8044394,22.2178145,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,18.53,"20,210,053",375,7.7,9,87.6,94
522473,Horňa,48.7583606,22.2021259,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,49.75,"6,733,433",335,3.5,4,83.3,89
522490,Husák,48.6976897,22.2878748,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,12.33,"13,952,775",172,15.4,16,95.5,102
522520,Inovce,48.8231273,22.3576717,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,19.17,"10,591,579",203,19.8,22,99.8,107
522538,Jasenov - Sobrance,48.7975362,22.16888373,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,40.14,"7,213,069",290,6.6,8,82.5,88
522554,Jenkovce,48.6548104,22.2102793,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,29.01,"14,857,728",431,12.1,14,92.3,99
522601,Kolibabovce,48.7168424,22.24996254,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,48.23,"3,825,724",185,8,10,88.1,95
522627,Koňuš,48.7755993,22.2673933,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,14.68,"23,234,522",341,9.5,11,89.6,96
522643,Koromľa,48.7162774,22.2925556,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,32.48,"13,038,566",424,9.7,11,89.8,96
522660,Krčava,48.6812161,22.2471913,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,46.3,"8,737,416",405,9.3,10,89.4,95
522678,Kristy,48.68488365,22.17656271,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,40.76,"7,900,007",322,8.2,9,88.4,95
522716,Lekárovce,48.6034381,22.1567927,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,71.81,"12,268,026",881,20.7,24,86.5,91
522813,Nižná Rybnica,48.754322,22.1523432,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,46.45,"8,998,240",418,2.4,3,77.8,83
522821,Nižné Nemecké,48.6526329,22.2389795,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,45.34,"7,245,487",329,14.9,17,95,102
522830,Orechová,48.7044045,22.2262685,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,74.36,"3,395,791",253,6.3,7,86.4,92
522856,Ostrov - Sobrance,48.7189204,22.1649564,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,26.68,"11,115,161",297,3.5,5,83.7,91
522899,Petrovce - Sobrance,48.7061677,22.3229673,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,12.13,"16,482,555",200,12.6,14,92.6,100
522911,Pinkovce,48.6081439,22.1837143,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,59.32,"3,143,728",187,18.2,20,89.1,94
522929,Podhoroď,48.8180574,22.3001632,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,20.23,"16,608,506",336,14,15,94.1,101
522937,Porostov,48.6971571,22.1764655,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,26.12,"7,293,793",191,6.1,7,86.3,92
522953,Porúbka - Sobrance,48.730477,22.2601306,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,37.63,"10,763,630",405,6.4,8,86.5,93
522970,Priekopa,48.7500872,22.2717702,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,22.87,"12,658,894",290,7.8,10,87.9,95
523003,Remetské Hámre,48.85,22.1833333,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,23.03,"24,577,701",566,13.4,15,86.6,92
523011,Ruská Bystrá,48.8549228,22.2957866,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,8.91,"11,958,060",107,25.2,28,105.3,113
523020,Ruskovce - Sobrance,48.7772859,22.1631402,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,40.65,"6,629,423",270,4.3,5,84.1,90
523038,Ruský Hrabovec,48.8550827,22.3535922,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,16.92,"16,819,304",285,20.7,22,100.8,108
523046,Sejkov,48.6816937,22.2236974,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,27.83,"7,026,003",196,10.1,11,90.2,97
523089,Sobrance,48.7446501,22.1806628,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,592.07,"10,680,311",6324,0,0,80.2,86
523143,Svätuš,48.6833333,22.1333333,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,28.18,"3,850,927",109,11.3,13,85.1,93
523160,Tašuľa,48.6585973,22.1722513,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,30.39,"6,022,707",183,15.7,18,94.6,101
523178,Tibava,48.740855,22.2082464,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,50.76,"10,657,186",541,2.5,3,82.5,88
523224,Úbrež,48.7868818,22.1333328,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,50.69,"17,418,651",883,7.8,7,78.5,84
523232,Veľké Revištia,48.7450877,22.0934606,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,51.25,"10,194,302",523,7.6,8,74.6,81
523267,Vojnatina,48.73665025,22.23743724,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,31.67,"7,687,862",244,4.6,6,84.7,91
523305,Vyšná Rybnica,48.8210084,22.1759768,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,9.44,"40,081,183",379,10.5,12,83.7,89
523313,Vyšné Nemecké,48.6593683,22.2632096,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,51.71,"4,631,192",240,12.2,14,92.3,99
523321,Vyšné Remety,48.8254005,22.16287416,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,77.46,"5,357,691",415,10.9,13,84.1,90
523330,Záhor,48.6246742,22.2015963,Sobrance,48.7446501,22.1806628,Košický kraj,Košice,48.7172272,21.2496774,81.49,"7,700,523",628,16,18,91.6,98
526363,Arnutovce,48.97985925,20.49380328,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,368.03,"2,228,054",820,11.1,16,104.3,77
526398,Betlanovce,48.9796309,20.392215,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,72.7,"10,124,125",736,21.6,30,107.8,84
526436,Bystrany,48.9596633,20.75374056,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,472.87,"7,819,317",3698,22.3,27,59.9,63
543152,Chrasť nad Hornádom,48.91725605,20.69742681,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,97.59,"9,386,663",916,16.9,22,67.9,73
526444,Danišovce,48.9487029,20.6207124,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,132.02,"4,298,429",568,10.1,14,71.7,78
526533,Harichovce,48.9615482,20.58810892,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,171.34,"10,797,480",1850,7.8,12,99.4,77
526568,Hincovce,48.962263,20.72525532,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,37.62,"6,485,567",244,21.3,26,61.7,66
526576,Hnilčík,48.8880991,20.5366541,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,24.99,"22,229,809",556,7.5,9,112.4,92
526584,Hnilec,48.8333333,20.5,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,15.08,"27,081,590",409,23.1,26,97.5,97
526592,Hrabušice,48.9756056,20.4103349,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,62.26,"40,885,546",2546,19.4,27,105.6,80
543161,Iliašovce,48.9895217,20.5265321,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,74.23,"13,485,535",1001,10.5,15,96.9,74
543195,Jamník - Spišská Nová Ves,48.9417705,20.66163403,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,147.34,"8,144,527",1200,13.1,17,67.2,71
543209,Kaľava,48.93815315,20.86840445,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,89.21,"4,450,396",397,32.4,40,55.1,59
543250,Kolinovce,48.92523225,20.84667235,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,124.22,"4,677,114",581,30.3,36,51.1,54
543268,Krompachy,48.9144118,20.8754977,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,378.82,"22,889,398",8671,31.6,37,48.8,51
543284,Letanovce,48.9767014,20.4646561,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,107.18,"21,380,082",2292,13.7,19,103.9,77
543306,Lieskovany,48.9247974,20.5990244,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,206.64,"1,759,078",364,7.7,12,74.7,80
543331,Markušovce,48.9156768,20.6247187,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,250.26,"18,508,649",4632,10.1,16,72.2,77
543349,Matejovce nad Hornádom,48.907938,20.67664311,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,146.44,"3,619,267",530,14.9,24,76.8,84
543357,Mlynky,48.8518348,20.4289357,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,21.02,"25,140,136",529,24.2,27,104.9,103
543403,Odorín,48.93108515,20.64062442,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,107.79,"9,137,913",985,11.1,16,70.3,75
543411,Olcnava,48.9286964,20.7533778,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,71.46,"15,211,435",1087,26.4,33,61.3,66
543438,Oľšavka - Spišská Nová Ves,48.9645365,20.8221891,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,61.13,"3,018,039",185,27.2,33,58.3,62
543489,Poráč,48.8840406,20.7241002,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,51.93,"18,852,539",979,21.9,34,83.7,94
543519,Rudňany,48.8824772,20.6768242,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,350.88,"13,629,905",4783,15.9,25,77.8,85
543527,Slatvina,48.963521,20.84977101,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,71.8,"4,408,367",317,29.8,37,56.9,61
543535,Slovinky,48.8798464,20.8438867,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,40.26,"46,439,833",1870,36.3,44,53.5,58
560154,Smižany,48.9533059,20.5233656,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,194.45,"45,704,309",8887,7,11,107.8,80
526355,Spišská Nová Ves,48.91441445,20.5442445,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,552.98,"66,671,727",36868,0,0,106.3,86
543586,Spišské Tomášovce,48.9610375,20.4727242,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,155.94,"13,620,706",2124,11.5,17,106.3,80
543594,Spišské Vlachy,48.9466482,20.7974076,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,81.71,"42,213,848",3450,24.8,30,56.4,59
543616,Spišský Hrušov,48.9463354,20.7056847,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,98.97,"13,069,885",1294,16.5,20,63.7,67
543667,Teplička,48.9185739,20.583283,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,150.03,"7,735,111",1161,6.3,11,77.5,84
543713,Vítkovce,48.9206318,20.72280806,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,114.52,"5,187,031",594,18.3,24,66.4,71
543721,Vojkovce,48.9573484,20.87123445,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,55.93,"7,509,705",420,30.3,37,57.4,62
526657,Žehra,48.9804224,20.7920261,Spišská Nová Ves,48.91441445,20.5442445,Košický kraj,Košice,48.7172272,21.2496774,259.16,"9,657,995",2503,28.7,35,76.3,61
526754,Chmeľnica,49.2958937,20.7310107,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,78.38,"12,642,744",991,6.6,8,60.1,64
526673,Čirč,49.2829079,20.9205963,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,66.43,"20,187,234",1341,26.2,27,51.1,55
526681,Ďurková,49.242068,20.86925818,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,58.06,"3,978,816",231,23.7,26,43.7,48
526690,Forbasy,49.28357215,20.61542708,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,100.7,"4,498,362",453,9.4,12,71.9,77
526703,Hajtovka,49.30263085,20.76384163,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,21.5,"3,046,860",66,15.4,19,58.2,64
526711,Haligovce,49.3637255,20.44878484,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,55.17,"11,364,863",627,24.8,29,87.4,94
526720,Hniezdne,49.3009005,20.6357519,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,80.25,"17,981,280",1443,5.2,7,67.7,72
526738,Hraničné,49.38258965,20.69849395,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,24.92,"7,543,027",188,11.7,12,74.2,77
526746,Hromoš,49.2553361,20.7946939,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,37.26,"13,353,086",498,15.4,18,52.1,56
526762,Jakubany,49.2460667,20.6953076,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,43.47,"65,709,829",2857,9.1,14,68.3,76
526771,Jarabina,49.3322506,20.6588335,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,40.64,"22,895,534",931,4.7,7,67.2,72
526789,Kamienka,49.3320588,20.6137536,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,46.38,"29,162,997",1353,9.1,10,71.6,75
526797,Kolačkov,49.2666667,20.6333333,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,78.5,"17,419,414",1368,9.4,15,68.6,76
526801,Kremná,49.3561805,20.6969121,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,23.91,"4,141,026",99,8.8,10,71.4,75
526819,Kyjov,49.2177131,20.9392599,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,47.75,"15,654,098",748,29.2,31,39,44
526827,Lacková,49.31555615,20.59303891,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,25.52,"6,211,657",159,9.3,12,71.8,77
526835,Legnava,49.3367504,20.8498102,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,11.43,"8,526,613",98,24.7,33,67.5,78
526843,Lesnica,49.4004916,20.4726867,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,33.28,"14,604,592",486,24.6,29,87.1,94
526851,Litmanová,49.3705934,20.6229713,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,35.63,"17,920,547",639,11,17,73.5,82
526860,Lomnička,49.25,20.5690414,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,114.51,"30,845,447",3532,20.5,25,99.9,86
526878,Ľubotín,49.25465075,20.88656097,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,124.86,"10,844,537",1354,21.7,23,43.2,46
526886,Malý Lipník,49.3325803,20.6572772,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,33.48,"13,770,060",461,5.2,8,67.7,73
526894,Matysová,49.3142834,20.7645123,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,6.18,"10,430,264",65,20.4,26,63.2,71
526908,Mníšek nad Popradom,49.3993078,20.73843615,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,35.19,"17,789,093",626,19.7,22,82.2,87
526916,Nižné Ružbachy,49.28204325,20.58196852,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,64.53,"9,794,111",632,12.3,15,74.9,80
526924,Nová Ľubovňa,49.2757,20.6833682,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,206.99,"14,433,091",2988,5.5,9,64.7,70
526932,Obručné,49.2938985,20.98589954,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,4.86,"5,859,634",29,32.1,32,57.1,60
526941,Orlov,49.2833333,20.8666667,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,29.42,"20,771,559",611,21.2,23,47,51
526959,Plaveč,49.2620199,20.8447641,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,108.29,"16,682,491",1807,18.2,20,48.1,52
526967,Plavnica,49.2703555,20.7729511,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,83.94,"19,608,273",1646,10.5,12,54.7,59
526975,Podolínec,49.256989,20.5351371,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,93.3,"33,771,058",3151,17,20,96.4,81
526983,Pusté Pole,49.2154341,20.9073642,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,69.14,"3,239,789",224,27,28,38.2,43
526991,Ruská Voľa nad Popradom,49.2968888,20.938102,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,13.7,"6,022,738",83,27.5,27,52.5,55
527033,Šambron,49.2259828,20.749951,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,22.08,"17,162,542",379,15.4,17,49.9,56
527041,Šarišské Jastrabie,49.2451797,20.9095289,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,70.11,"21,388,790",1500,24.8,28,44.4,50
526665,Stará Ľubovňa,49.31603135,20.68577739,Stará Ľubovňa,49.31603135,20.68577739,Prešovský kraj,Prešov,48.9975724,21.2401811,529.25,"30,786,177",16294,0,0,64.9,69
